BJD,Magnitude,Uncertainty
2454851.552907,9.089,0.086
2454857.574496,9.324,0.083
2454860.5717060002,9.811,0.079
2454866.583296,9.099,0.08800000000000001
2454870.556666,9.297,0.08900000000000001
2454876.565255,9.587,0.07
2454880.5343150003,9.765,0.076
2454883.539155,9.205,0.068
2454887.526465,9.485,0.08900000000000001
2454894.510585,9.413,0.081
2455070.902788,9.911,0.068
2455081.853368,9.854,0.081
2455088.815918,9.588,0.044000000000000004
2455104.8110869997,9.851,0.044000000000000004
2455106.811857,9.072000000000001,0.051
2455112.791497,9.357999999999999,0.067
2455122.7723169997,9.737,0.063
2455124.8017869997,9.841000000000001,0.052000000000000005
2455130.697916,9.814,0.07
2455132.744466,9.866,0.047
2455143.8163759997,9.927,0.067
2455147.6796959997,9.792,0.065
2455155.669606,8.952,0.08
2455158.631136,9.785,0.069
2455161.7154650004,9.546,0.083
2455167.640255,9.714,0.079
2452468.92827,9.093,0.048
2453365.6087080003,9.011000000000001,0.09
2453367.6657889998,9.376,0.099
2453385.621679,9.719,0.096
2453391.555459,9.804,0.083
2453395.568279,8.948,0.065
2453398.5457490003,9.72,0.10400000000000001
2453401.541329,9.279,0.055999999999999994
2453573.931234,9.401,0.043
2453577.925174,9.041,0.048
2453587.893814,9.593,0.055
2453617.8443549997,9.589,0.045
2453624.817545,9.135,0.046
2453642.7634349996,9.78,0.040999999999999995
2453670.784756,9.811,0.038
2454302.9256189996,9.679,0.049
2454306.911169,9.958,0.043
2454310.920249,9.742,0.07200000000000001
2454314.924169,9.875,0.055999999999999994
2454330.842389,9.573,0.042
2454332.864369,9.666,0.07
2454334.8581290003,9.793,0.048
2454338.836398,9.772,0.044000000000000004
2454340.857428,9.767000000000001,0.062
2454342.858418,9.747,0.063
2454351.816418,9.785,0.043
2454354.799218,9.18,0.049
2454357.7950979997,9.762,0.038
2454363.784898,9.77,0.039
2454365.7843580004,9.026,0.039
2454368.764858,9.785,0.038
2454379.844818,10.016,0.049
2454382.729018,8.93,0.039
2454384.816648,9.408,0.039
2454389.727698,9.715,0.047
2454402.768357,9.869,0.057
2454665.929911,9.741,0.05
2454671.927601,9.238999999999999,0.040999999999999995
2454677.92038,9.552,0.040999999999999995
2454682.9166200003,8.926,0.040999999999999995
2454686.90936,9.289,0.122
2454690.90045,9.453,0.040999999999999995
2454694.9030299997,9.622,0.043
2454698.8640099997,9.776,0.043
2454702.9137790003,9.795,0.043
2454705.884829,9.49,0.043
2454708.867949,9.896,0.044000000000000004
2454716.8173889997,9.142999999999999,0.08
2454720.8351290002,9.374,0.044000000000000004
2454722.873399,9.58,0.064
2454725.827648,9.823,0.046
2454741.778848,9.707,0.05
2454746.804128,9.171,0.045
2454751.832918,9.977,0.075
2454763.712548,9.14,0.042
2454773.792338,9.781,0.040999999999999995
2455024.93643,9.41,0.052000000000000005
2455040.93389,9.851,0.047
2455049.907399,9.822000000000001,0.049
2455063.896789,9.056000000000001,0.052000000000000005
2455067.875538,9.327,0.059000000000000004
2455070.896618,9.82,0.044000000000000004
2455074.8750779997,9.446,0.048
2455079.865588,9.772,0.062
2455085.866198,9.84,0.055999999999999994
2455088.818298,9.585,0.043
2455098.776337,9.782,0.046
2455104.816127,9.741,0.045
2455106.820467,8.971,0.048
2455116.759367,9.469,0.049
2455123.708897,9.607999999999999,0.069
2455125.839937,9.325,0.1
