BJD,Magnitude,Uncertainty
2458845.594473402,10.14,0.003
2458845.59525333,10.132,0.003
2458845.596033258,10.124,0.003
2458845.596813187,10.147,0.003
2458845.597603113,10.139,0.003
2458845.5983930407,10.123,0.004
2458845.599172969,10.135,0.004
2458845.5999628967,10.136000000000001,0.004
2458845.600742825,10.142999999999999,0.005
2458845.6015327517,10.142999999999999,0.004
2458845.60231268,10.157,0.004
2458845.603092609,10.144,0.006
2458845.603862538,10.145,0.004
2458845.604652464,10.164,0.005
2458845.605422394,10.145,0.005
2458845.606202322,10.172,0.004
2458845.606992249,10.142000000000001,0.005
2458845.607772177,10.171,0.005
2458845.608562105,10.162,0.004
2458845.609342033,10.167,0.004
2458845.6101219608,10.138,0.004
2458845.610901889,10.141,0.004
2458845.611691816,10.14,0.004
2458845.612471744,10.132,0.004
2458845.6132516717,10.136000000000001,0.005
2458845.6140316008,10.142000000000001,0.004
2458845.614811528,10.156,0.004
2458845.616391383,10.144,0.004
2458845.61718131,10.19,0.005
2458845.618741167,10.167,0.004
2458845.619531094,10.193,0.004
2459091.577281081,10.707,0.006999999999999999
2459091.5787611143,10.693,0.006999999999999999
2459091.57950113,10.683,0.006999999999999999
2459091.580241147,10.703,0.006999999999999999
2459091.5809811633,10.704,0.006999999999999999
2459091.58173118,10.725999999999999,0.006999999999999999
2459091.582471197,10.704,0.008
2459091.583221213,10.724,0.008
2459091.58396123,10.700999999999999,0.006999999999999999
2459091.584701246,10.705,0.006999999999999999
2459091.585441262,10.699000000000002,0.006999999999999999
2459091.5861812793,10.692,0.006999999999999999
2459091.586921295,10.704,0.006999999999999999
2459091.587661312,10.732000000000001,0.006999999999999999
2459091.588411328,10.712,0.006999999999999999
2459091.589141345,10.689,0.006999999999999999
2459091.589871361,10.728,0.006999999999999999
2459091.590621377,10.718,0.006999999999999999
2459091.591371394,10.687000000000001,0.006999999999999999
2459091.592111411,10.699000000000002,0.006999999999999999
2459091.592851427,10.727,0.006999999999999999
2459091.5936014433,10.704,0.006999999999999999
2459091.59434146,10.703,0.006999999999999999
2459091.595091477,10.715,0.006999999999999999
2459091.595851494,10.712,0.006999999999999999
2459091.59658151,10.718,0.006999999999999999
2459091.5973315267,10.731,0.006999999999999999
2459091.598071543,10.700999999999999,0.006999999999999999
2459091.598811559,10.71,0.006999999999999999
2459091.599561576,10.698,0.006999999999999999
2459091.600311593,10.685,0.006999999999999999
2459091.601051609,10.681,0.006999999999999999
2459091.601791625,10.697000000000001,0.006999999999999999
2459091.602541642,10.69,0.006
2459091.603291659,10.693,0.006999999999999999
2459091.604041675,10.684000000000001,0.006999999999999999
2459091.604781692,10.690999999999999,0.006999999999999999
2459091.6055217083,10.674000000000001,0.006999999999999999
2459091.606261724,10.661,0.006
2459091.60700174,10.702,0.006999999999999999
2459091.607741757,10.668,0.006999999999999999
2459091.608471773,10.686,0.006999999999999999
2459091.609201789,10.66,0.006999999999999999
2459091.609951806,10.662,0.006999999999999999
2459091.6106918217,10.647,0.006999999999999999
2459091.612171855,10.669,0.006999999999999999
2459091.612911872,10.658,0.006999999999999999
2459091.613641887,10.657,0.006
2459091.614391904,10.640999999999998,0.006
2459091.61513192,10.644,0.006
2459091.617341969,10.64,0.006
2459091.618081986,10.609000000000002,0.006
2459091.618832002,10.619000000000002,0.006
2459091.6195720183,10.620999999999999,0.006999999999999999
2459091.620302034,10.615,0.006999999999999999
2459091.646762616,10.213,0.004
2459091.648242649,10.231,0.005
2459091.649002666,10.212,0.004
2459091.649732682,10.215,0.004
2459091.6504726983,10.202,0.004
2459091.651212714,10.206,0.004
2459091.65195273,10.193,0.004
2459091.652682746,10.193,0.004
2459091.6534427633,10.184,0.004
2459091.654172779,10.176,0.004
2459091.654912795,10.17,0.004
2459091.655662811,10.16,0.004
2459091.6564128282,10.164,0.004
2459091.657152844,10.152000000000001,0.004
2459091.65789286,10.141,0.004
2459091.658632876,10.138,0.004
2459091.6593628917,10.144,0.004
2459091.660102908,10.131,0.004
2459091.660852924,10.116,0.004
2459091.661592941,10.091000000000001,0.004
2459091.6623329567,10.109,0.004
2459091.663812989,10.044,0.024
2459091.664553005,10.06,0.004
2459091.665283021,10.099,0.006999999999999999
2459091.666033038,10.021,0.009000000000000001
2459091.6667730543,10.05,0.006
2459091.668253086,10.022,0.006999999999999999
2459091.669003102,10.011000000000001,0.003
2459091.670473134,10.019,0.005
2459091.671963167,9.999,0.003
2459091.672693183,9.982999999999999,0.003
2459091.673433199,9.993,0.003
2459091.674173215,9.991,0.004
2459091.674923231,9.997,0.006999999999999999
2459091.677863295,9.958,0.009000000000000001
2459091.679343327,9.969,0.004
2459091.680823359,9.932,0.006
2459091.681573376,9.925,0.003
2459091.682323392,9.945,0.004
2459091.683063408,9.949,0.003
2459091.6838034242,9.961,0.009000000000000001
2459091.68453344,9.926,0.003
2459091.685283456,9.922,0.003
2459091.686033472,9.923,0.003
2459091.6867734883,9.894,0.004
2459091.687513504,9.918,0.003
2459091.68825352,9.915,0.003
2459091.688993536,9.912,0.003
2459091.6897235517,9.911,0.003
2459091.690473568,9.897,0.003
2459091.691203584,9.92,0.003
2459091.6919436,9.915,0.003
2459091.692693616,9.922,0.003
2459091.693423632,9.917,0.003
2459091.694153647,9.921,0.003
2459091.694903663,9.914,0.003
2459091.69565368,9.917,0.003
2459091.696393696,9.918,0.003
2459091.697133712,9.931000000000001,0.003
2459091.6978737283,9.921,0.003
2459091.698623744,9.924,0.003
2459091.69936376,9.917,0.003
2459091.700103776,9.929,0.003
2459091.700833792,9.926,0.003
2459091.701573808,9.934,0.003
2459091.702313824,9.937000000000001,0.003
2459091.703043839,9.941,0.003
2459091.703773855,9.926,0.003
2459091.7045238707,9.923,0.003
2459091.705263888,9.942,0.003
2459091.705993902,9.932,0.003
2459091.7067439193,9.927,0.003
2459091.707493935,9.943,0.003
2459091.708233951,9.935,0.003
2459091.708963966,9.937999999999999,0.003
2459091.709703982,9.937000000000001,0.003
2459091.710433998,9.924,0.003
2459091.711174014,9.936,0.003
2459091.711904029,9.935,0.003
2459091.7126440457,9.949,0.003
2459091.7133940607,9.951,0.003
2459091.714124077,9.963,0.003
2459091.7148640933,9.95,0.003
2459091.715604109,9.959,0.003
2459091.716354125,9.972999999999999,0.003
2459091.717084141,9.961,0.003
2459091.717834157,9.967,0.003
2459091.7185741733,9.972000000000001,0.003
2459091.719304188,9.981,0.003
2459091.720044204,9.98,0.003
2459091.72077422,9.99,0.003
2459091.721524235,10.003,0.003
2459091.722274251,9.986,0.003
2459091.723004267,9.997,0.003
2459091.723744283,9.995,0.003
2459091.7244742983,10.004,0.003
2459091.725224315,10.001,0.003
2459091.725964331,10.011000000000001,0.003
2459091.726694346,10.003,0.003
2459091.727434362,10.012,0.003
2459091.728174378,10.01,0.003
2459091.728914394,10.033,0.003
2459091.729644409,10.016,0.003
2459091.7303744243,10.025,0.003
2459091.73111444,10.023,0.003
2459091.731864457,10.031,0.003
2459091.732594471,10.04,0.003
2459091.7333344882,10.032,0.003
2459091.734074503,10.049,0.003
2459091.734814519,10.03,0.003
2459091.735554534,10.047,0.003
2459091.73629455,10.046,0.003
2459091.737024566,10.058,0.003
2459091.737764582,10.06,0.003
2459091.738494597,10.051,0.003
2459091.7392446133,10.059,0.003
2459091.7399946293,10.051,0.003
2459091.740724644,10.062000000000001,0.003
2459091.74148466,10.078,0.003
2459091.7422446767,10.076,0.003
2459091.7429946917,10.08,0.003
2459091.743724708,10.092,0.003
2459091.744464724,10.078,0.003
2459091.7452047393,10.092,0.003
2459091.745944755,10.083,0.003
2459091.74667477,10.087,0.003
2459091.747424786,10.089,0.003
2459091.748154802,10.099,0.003
2459091.7488948167,10.096,0.003
2459091.749624833,10.1,0.003
2459091.750364848,10.094,0.003
2459091.751094864,10.094,0.003
2459091.75183488,10.103,0.003
2459091.752574895,10.111,0.003
2459091.75330491,10.113,0.003
2459091.754044926,10.105,0.003
2459091.7547849417,10.11,0.003
2459091.755534958,10.116,0.003
2459091.756274973,10.119,0.003
2459091.757014988,10.116,0.003
2459091.7577450043,10.115,0.003
2459091.75849502,10.125,0.003
2459091.759235036,10.122,0.003
2459091.759975051,10.119,0.003
2459091.760735067,10.134,0.003
2459091.761485083,10.15,0.003
2459091.762235099,10.138,0.003
2459091.762965114,10.158,0.003
2459091.763695129,10.158,0.003
2459091.764435145,10.16,0.003
2459091.76516516,10.155,0.003
2459091.765915176,10.157,0.003
2459091.766655191,10.174,0.003
2459091.767405207,10.167,0.003
2459091.7681452218,10.173,0.003
2459091.768885238,10.167,0.003
2459091.769625254,10.168,0.003
2459091.770365269,10.174,0.003
2459091.7710952843,10.185,0.003
2459091.7718253,10.176,0.003
2459091.772565315,10.168,0.004
2459091.773315331,10.175,0.003
2459091.774045346,10.179,0.003
2459091.7747853617,10.177999999999999,0.003
2459091.775515377,10.182,0.003
2459091.776275393,10.182,0.003
2459091.777015408,10.193,0.003
2459091.777765424,10.198,0.004
2459091.778505439,10.2,0.003
2459091.779245455,10.196,0.004
2459091.77997547,10.202,0.003
2459091.780725485,10.2,0.004
2459091.781465501,10.203,0.004
2459091.782195516,10.214,0.003
2459091.782935532,10.221,0.004
2459091.783685547,10.213,0.004
2459091.7844155617,10.22,0.004
2459091.785155578,10.22,0.003
2459091.785895593,10.216000000000001,0.003
2459091.786635609,10.222000000000001,0.003
2459091.7873756243,10.225,0.004
2459091.788105639,10.226,0.004
2459091.788835655,10.231,0.004
2459091.78957567,10.231,0.003
2459091.790325685,10.232999999999999,0.003
2459091.7910557,10.243,0.004
2459091.7918057158,10.227,0.004
2459091.7925457307,10.241,0.004
2459091.793285747,10.237,0.004
2459091.794025762,10.232000000000001,0.004
2459091.794765777,10.226,0.004
2459091.795515793,10.244000000000002,0.004
2459091.796265808,10.24,0.004
2459091.7970058243,10.245999999999999,0.004
2459091.797745839,10.243,0.004
2459091.798485855,10.25,0.004
2459091.79922587,10.243,0.004
2459091.799965885,10.249,0.004
2459091.8007059,10.247,0.004
2459091.801445916,10.253,0.004
2459091.802195931,10.257,0.004
2459091.8029359467,10.257,0.004
2459091.8036759617,10.262,0.004
2459091.804405977,10.27,0.004
2459091.805135992,10.264000000000001,0.004
2459091.805886007,10.270999999999999,0.004
2459091.806646023,10.265,0.004
2459091.807386038,10.280999999999999,0.004
2459091.8081260533,10.29,0.004
2459091.808866069,10.277000000000001,0.004
2459091.809606084,10.28,0.004
2459091.810336099,10.280999999999999,0.004
2459091.811076114,10.293,0.004
2459091.81182613,10.294,0.004
2459091.812566145,10.289000000000001,0.004
2459091.81330616,10.277999999999999,0.004
2459091.814036175,10.288,0.004
2459091.81476619,10.286,0.004
2459091.815526206,10.294,0.004
2459091.816266221,10.299000000000001,0.004
2459091.817016236,10.298,0.004
2459091.817766252,10.294,0.004
2459091.818526267,10.296,0.004
2459091.819266282,10.302999999999999,0.004
2459091.820006298,10.293,0.004
2459091.8207463133,10.294,0.004
2459091.8214863283,10.315,0.004
2459091.822226343,10.290999999999999,0.004
2459091.822966359,10.314,0.004
2459091.823726374,10.3,0.004
2459091.824466389,10.298,0.004
2459091.825216405,10.304,0.004
2459091.82595642,10.325999999999999,0.004
2459091.826706435,10.312999999999999,0.004
2459091.82745645,10.327,0.004
2459091.828196466,10.318,0.004
2459091.82893648,10.32,0.004
2459091.829666495,10.318,0.004
2459091.83040651,10.328,0.004
2459421.657955109,10.673,0.018000000000000002
2459421.658515147,10.652000000000001,0.016
2459421.659075185,10.623,0.015
2459421.659645224,10.671,0.015
2459421.660215264,10.630999999999998,0.016
2459421.660775302,10.663,0.015
2459421.661905379,10.627,0.013999999999999999
2459421.662465418,10.644,0.015
2459421.663595495,10.632,0.013999999999999999
2459421.664165534,10.625,0.013999999999999999
2459421.664725572,10.644,0.013999999999999999
2459421.66528561,10.694,0.015
2459421.665845649,10.704,0.013999999999999999
2459421.6664056866,10.690999999999999,0.013999999999999999
2459421.666975726,10.708,0.013000000000000001
2459421.667535764,10.638,0.013000000000000001
2459421.668105803,10.708,0.015
2459421.669235881,10.709000000000001,0.013999999999999999
2459421.66980592,10.652999999999999,0.013999999999999999
2459421.670375959,10.7,0.015
2459421.670935997,10.699000000000002,0.015
2459421.671496036,10.687000000000001,0.013999999999999999
2459421.6720560743,10.652999999999999,0.013999999999999999
2459421.672616113,10.664000000000001,0.015
2459421.673196152,10.68,0.013999999999999999
2459421.67375619,10.686,0.015
2459421.674326229,10.722999999999999,0.013000000000000001
2459421.674896269,10.639000000000001,0.013999999999999999
2459421.675466307,10.657,0.013000000000000001
2459421.676026346,10.674000000000001,0.013999999999999999
2459421.676586384,10.664000000000001,0.013000000000000001
2459421.6771464217,10.7,0.015
2459421.6782865,10.677999999999999,0.013000000000000001
2459421.67885654,10.7,0.013999999999999999
2459421.6794165783,10.720999999999998,0.015
2459421.679986617,10.716,0.013999999999999999
2459421.680556655,10.682,0.013999999999999999
2459421.681116694,10.673,0.013999999999999999
2459421.681686732,10.655999999999999,0.013000000000000001
2459421.6822567717,10.722000000000001,0.013999999999999999
2459421.68281681,10.684000000000001,0.013000000000000001
2459421.683376849,10.704,0.013999999999999999
2459421.683936886,10.709000000000001,0.013000000000000001
2459421.685056963,10.731,0.013000000000000001
2459421.6856170017,10.722000000000001,0.013000000000000001
2459421.686187041,10.714,0.013999999999999999
2459421.6867470792,10.687999999999999,0.012
2459421.687307117,10.690999999999999,0.013999999999999999
2459421.6878671558,10.675999999999998,0.012
2459421.688417193,10.708,0.013999999999999999
2459421.688987232,10.744000000000002,0.013000000000000001
2459421.689547271,10.700999999999999,0.012
2459421.690117309,10.732000000000001,0.012
2459421.690677348,10.74,0.012
2459421.691247386,10.725999999999999,0.013000000000000001
2459421.691817426,10.722999999999999,0.012
2459421.692387464,10.675999999999998,0.012
2459421.692947503,10.72,0.012
2459421.693507541,10.68,0.013000000000000001
2459421.694067579,10.697000000000001,0.013000000000000001
2459421.694637618,10.734000000000002,0.013000000000000001
2459421.6951976568,10.706,0.013000000000000001
2459421.695767696,10.708,0.011000000000000001
2459421.696347735,10.732000000000001,0.012
2459421.696907773,10.714,0.012
2459421.69802785,10.704,0.011000000000000001
2459421.698597889,10.735,0.012
2459421.6991579267,10.717,0.011000000000000001
2459421.699727966,10.697000000000001,0.012
2459421.7002880042,10.706,0.011000000000000001
2459421.700838042,10.710999999999999,0.012
2459421.701958118,10.677999999999999,0.011000000000000001
2459421.703098197,10.672,0.011000000000000001
2459421.703668235,10.677,0.011000000000000001
2459421.704228274,10.716,0.011000000000000001
2459421.704788312,10.704,0.011000000000000001
2459421.705358351,10.674000000000001,0.011000000000000001
2459421.705918389,10.715,0.011000000000000001
2459421.706478428,10.703,0.011000000000000001
2459421.707048466,10.706,0.01
2459421.707608504,10.712,0.011000000000000001
2459421.708168543,10.708,0.01
2459421.7087285807,10.713,0.01
2459421.709288619,10.671,0.011000000000000001
2459421.709848658,10.724,0.01
2459421.710408696,10.712,0.011000000000000001
2459421.711528772,10.727,0.01
2459421.71208881,10.702,0.011000000000000001
2459421.712648849,10.705,0.01
2459421.713198886,10.702,0.011000000000000001
2459421.713778926,10.71,0.01
2459421.714348965,10.685,0.01
2459421.714909003,10.713,0.01
2459421.715479042,10.699000000000002,0.011000000000000001
2459421.7160490807,10.67,0.01
2459421.716629121,10.686,0.011000000000000001
2459421.7171891592,10.719000000000001,0.01
2459421.717739196,10.700999999999999,0.01
2459421.718309235,10.696,0.01
2459421.718869274,10.662,0.01
2459421.719429311,10.652000000000001,0.01
2459421.719999351,10.695,0.009000000000000001
2459421.720559389,10.677999999999999,0.009000000000000001
2459421.721129428,10.69,0.01
2459421.721699466,10.64,0.009000000000000001
2459421.7222695057,10.68,0.009000000000000001
2459421.722849546,10.686,0.01
2459421.7234095833,10.659,0.01
2459421.7239796217,10.683,0.01
2459421.72453966,10.661,0.01
2459421.725099699,10.66,0.009000000000000001
2459421.725669738,10.640999999999998,0.009000000000000001
2459421.726229776,10.664000000000001,0.009000000000000001
2459421.726789814,10.627,0.009000000000000001
2459421.7273498517,10.662,0.009000000000000001
2459421.727919891,10.626,0.01
2459421.729039968,10.625,0.009000000000000001
2459421.729610006,10.619000000000002,0.009000000000000001
2459421.730170045,10.617,0.009000000000000001
2459421.7307300833,10.618,0.008
2459421.731290121,10.639000000000001,0.009000000000000001
2459421.73186016,10.618,0.009000000000000001
2459421.732420198,10.655,0.009000000000000001
2459421.732970235,10.649000000000001,0.009000000000000001
2459421.733530274,10.626,0.008
2459421.734110313,10.581,0.009000000000000001
2459421.734670351,10.594000000000001,0.009000000000000001
2459421.73524039,10.613,0.009000000000000001
2459421.7358004283,10.565,0.009000000000000001
2459421.736380468,10.602,0.009000000000000001
2459421.736930505,10.591,0.008
2459421.737500544,10.593,0.008
2459421.738060582,10.545,0.04
2459421.738620621,10.57,0.008
2459421.739190659,10.554,0.008
2459421.739750698,10.561,0.008
2459421.740310736,10.573,0.009000000000000001
2459421.740880775,10.545,0.008
2459421.741450813,10.555,0.008
