BJD,Magnitude,Uncertainty
2456195.815834986,11.421,0.003
2456195.817605096,11.413,0.003
2456195.819385206,11.437000000000001,0.003
2456195.8211653167,11.44,0.003
2456195.822955428,11.433,0.003
2456195.824735539,11.446,0.003
2456195.82652565,11.442,0.003
2456195.82829576,11.452,0.003
2456195.83006587,11.465,0.003
2456195.83184598,11.477,0.003
2456195.833636091,11.478,0.003
2456195.835416202,11.474,0.003
2456195.837206313,11.475999999999999,0.003
2456195.8389864243,11.485,0.003
2456195.840776535,11.495,0.003
2456195.842556646,11.502,0.004
2456195.844336756,11.495,0.004
2456195.846116867,11.507,0.003
2456195.847896977,11.519,0.003
2456195.8496870883,11.523,0.003
2456195.851467199,11.515,0.003
2456195.85325731,11.540999999999999,0.003
2456195.855047421,11.54,0.003
2456195.856827531,11.550999999999998,0.003
2456195.858617643,11.549000000000001,0.004
2456195.8603977533,11.55,0.004
2456195.862177864,11.55,0.004
2456195.863947974,11.573,0.003
2456195.865738085,11.583,0.004
2456195.867508195,11.581,0.004
2456195.869288305,11.585999999999999,0.004
2456195.871058416,11.605,0.004
2456195.872838526,11.602,0.004
2456195.874628637,11.600999999999999,0.003
2456195.876418748,11.6,0.003
2456195.8781888583,11.633,0.004
2456195.879968969,11.614,0.004
2456195.88175908,11.634,0.004
2456195.883549191,11.633,0.003
2456195.885339302,11.649000000000001,0.003
2456195.887119412,11.645999999999999,0.004
2456195.888909524,11.645999999999999,0.004
2456195.890699635,11.655999999999999,0.004
2456195.892469745,11.657,0.004
2456195.894249856,11.655999999999999,0.003
2456195.896039966,11.665,0.004
2456195.897820077,11.663,0.003
2456195.899600187,11.669,0.004
