JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2453829.3459,9.423,0.016,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3480,9.412,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3501,9.418,0.013,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3529,9.436,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3550,9.444,0.028,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3571,9.448,0.021,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3613,9.411,0.021,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3634,9.465,0.017,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3656,9.475,0.020,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3677,9.466,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3698,9.451,0.017,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3719,9.468,0.019,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3740,9.499,0.020,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3761,9.481,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3783,9.513,0.014,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3804,9.491,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3825,9.504,0.014,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3846,9.514,0.016,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3867,9.499,0.017,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3888,9.528,0.015,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3909,9.518,0.019,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2453829.3931,9.543,0.017,,V,MMN,,UCAC3 270-119312,UCAC3 270-119322,,Telescope Schmidt-Cassegrain 0.20m-F/10.0 + CCD KAF0400E,0,,Z,11.917,13.692,,TT LYN,UAI,STD,,,,
2454155.5195,9.588,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.51950,9.58,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5202,9.582,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52020,9.58,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5208,9.580,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5215,9.566,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52150,9.56,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5221,9.571,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52210,9.57,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5227,9.566,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52270,9.56,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5234,9.555,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52340,9.55,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5241,9.553,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52410,9.55,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5247,9.544,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52470,9.54,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5254,9.548,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52540,9.54,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5260,9.538,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52600,9.53,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5266,9.536,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52660,9.53,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5273,9.534,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52730,9.53,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5279,9.531,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52790,9.53,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5285,9.514,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52850,9.51,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5292,9.516,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52920,9.51,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5298,9.517,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.52980,9.51,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5304,9.506,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53040,9.50,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5311,9.504,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53110,9.50,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5317,9.510,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5324,9.504,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53240,9.50,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5330,9.498,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53300,9.49,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5336,9.492,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53360,9.49,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5343,9.490,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5349,9.489,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53490,9.48,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5356,9.490,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5362,9.490,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5369,9.486,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53690,9.48,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.5376,9.485,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
2454155.53760,9.48,,,V,DKS,,974,,TYCHO,ERR=0.003 COMP=GSC 2989-1720,,,Z,,,,TT LYN,,STD,,,,
